STN_Code,Location_Name,Water_Body_Type,State_Name,Temperature_Min,Temperature_Max,DO_Min,DO_Max,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,BOD_Max,Nitrate_Min,Nitrate_Max,Fecal_Coliform_Min,Fecal_Coliform_Max,Total_Coliform_Min,Total_Coliform_Max,Water_Quality,Pollution_Level
2077.0,"MOTICHER LAKE NEAR KAKARPAR
ATOMIC POWER STATION, DIST. SURAT.",LAKE,GUJARAT,20.0,30.0,6.2,7.6,7.5,8.3,383.0,773.0,1.0,1.1,0.01,0.42,2.0,6.0,2.0,33.0,Good,Clean
1972.0,"NALSAROVAR LAKE (SANAND),
DIST.AHMEDABAD",LAKE,GUJARAT,26.0,30.0,5.0,8.4,7.8,8.8,1290.0,11480.0,1.8,24.0,0.32,0.76,33.0,540.0,120.0,920.0,Poor,Highly Polluted
1976.0,NARSIMEHTA TALAV- JUNAGADH,LAKE,GUJARAT,23.0,29.0,3.5,6.5,7.2,8.3,314.0,1020.0,2.2,2.9,0.33,0.35,2.0,49.0,17.0,130.0,Good,Clean
1346.0,"SURSAGAR LAKE AT BARODA,",LAKE,GUJARAT,26.0,32.0,4.9,7.3,7.6,8.5,800.0,1136.0,1.6,4.1,0.32,0.45,46.0,350.0,170.0,540.0,Moderate,Slightly Polluted
3202.0,VHERAIMATA TALAV AT ANAND,LAKE,GUJARAT,26.0,28.0,3.5,5.5,7.3,8.5,430.0,779.0,1.8,4.1,0.3,0.91,130.0,350.0,240.0,540.0,Moderate,Slightly Polluted
2079.0,"DHUDHIA TALAV AT NAVSARI, DIST.
NAVSARI.",POND,GUJARAT,28.0,31.0,7.0,7.8,7.5,8.4,369.0,564.0,1.0,1.9,0.3,0.57,2.0,17.0,10.0,120.0,Good,Clean
1979.0,"OLPAD, VILLAGE POND:OLPAD, SURAT",POND,GUJARAT,20.0,30.0,5.4,8.2,7.3,8.4,413.0,1038.0,1.0,2.5,0.04,0.32,2.0,110.0,27.0,280.0,Good,Clean
1971.0,THOL TANK (KALOL) (DIST. MEHASANA),TANK,GUJARAT,22.0,35.0,2.6,7.7,7.1,8.5,440.0,1360.0,8.0,29.0,0.32,1.04,6.0,540.0,50.0,920.0,Poor,Highly Polluted
1349.0,"BRAHMSAROVAR LAKE AT
KURUKSHETRA",LAKE,HARYANA,,,6.2,7.8,7.2,8.0,289.0,812.0,3.5,4.5,0.14,2.84,100.0,14100.0,100.0,34800.0,Moderate,Slightly Polluted
1392.0,"KAUSSHALAYA LAKE, PINJORE,
PANCHKULA",LAKE,HARYANA,,,3.9,7.2,7.6,8.2,329.0,488.0,3.2,4.8,0.3,0.88,400.0,4800.0,100.0,12000.0,Moderate,Slightly Polluted
3033.0,SOHNA LAKE,LAKE,HARYANA,20.4,32.0,6.5,7.2,7.0,7.9,860.0,1360.0,4.0,9.0,0.8,3.2,6600.0,39000.0,32000.0,110000.0,Poor,Moderately Polluted
4857.0,"SANHIT SAROVAR, KURUSHETRA",POND,HARYANA,,,6.3,8.0,7.0,7.8,280.0,785.0,3.4,4.6,0.18,0.3,100.0,11800.0,100.0,24000.0,Moderate,Slightly Polluted
1291.0,GOBINDSAGAR LAKE AT BILASPUR,LAKE,HIMACHAL PRADESH,14.0,23.0,8.4,9.7,7.2,8.0,187.0,380.0,1.0,1.0,0.32,2.14,94.0,540.0,280.0,1600.0,Good,Clean
2650.0,KHAZIAR LAKE,LAKE,HIMACHAL PRADESH,4.0,17.0,5.7,7.1,6.1,7.7,62.0,113.0,1.0,2.0,0.3,1.9,2.0,2.0,31.0,84.0,Good,Clean
1292.0,"PONGDAM LAKE AT PONG VILLAGE,",LAKE,HIMACHAL PRADESH,13.0,26.0,6.0,9.2,7.1,8.2,109.0,225.0,1.0,1.0,0.3,1.2,2.0,2.0,25.0,63.0,Good,Clean
1429.0,"RENUKA LAKE , 35 KM FROM PATNA
SAHIB NORTH",LAKE,HIMACHAL PRADESH,10.0,22.0,6.5,8.9,7.3,8.5,372.0,625.0,1.0,2.0,0.32,0.82,26.0,46.0,130.0,350.0,Good,Clean
2649.0,RIWALSAR LAKE,LAKE,HIMACHAL PRADESH,11.0,27.0,5.3,9.8,6.9,8.3,58.0,746.0,1.0,5.0,0.41,1.74,110.0,920.0,920.0,1600.0,Moderate,Slightly Polluted
2738.0,"(MANSAR LAKE AT MID POINT(MANSAR
LAKE)",LAKE,JAMMU & KASHMIR,14.0,24.0,7.5,7.9,7.4,7.9,190.0,225.0,1.0,1.0,0.02,0.26,,,,,Good,Clean
2740.0,"(MANSAR LAKE AT MID POINT(SURINSAR LAKE), J&K",LAKE,JAMMU & KASHMIR,15.0,26.0,6.2,6.6,7.9,8.6,168.0,236.0,3.1,4.1,0.03,0.04,,,,,Moderate,Slightly Polluted
4044.0,ANCHAR LAKE AT CENTRAL SITE,LAKE,JAMMU & KASHMIR,9.2,26.1,3.6,7.1,7.3,7.7,225.0,479.0,1.5,2.8,,,,,,,Good,Clean
4047.0,ANCHAR LAKE AT JENAB SAHAB SOURA,LAKE,JAMMU & KASHMIR,8.3,26.3,0.5,3.6,7.2,7.4,300.0,725.0,3.3,8.7,,,,,,,Poor,Moderately Polluted
4045.0,ANCHAR LAKE AT SANGAM,LAKE,JAMMU & KASHMIR,7.1,26.4,1.4,5.6,7.2,7.4,274.0,552.0,2.4,5.3,,,,,,,Moderate,Slightly Polluted
4043.0,ANCHAR LAKE AT SINDH INFLOW,LAKE,JAMMU & KASHMIR,7.3,24.0,3.5,7.2,7.3,7.8,217.0,2889.0,1.2,2.8,,,,,,,Good,Clean
4046.0,ANCHAR LAKE NEAR LKIMS,LAKE,JAMMU & KASHMIR,8.9,25.8,0.7,2.6,7.1,7.4,274.0,676.0,3.5,7.6,,,,,,,Poor,Moderately Polluted
4040.0,DAL LAKE AT ASHAIBAGH BRIDGE,LAKE,JAMMU & KASHMIR,13.0,25.8,4.3,9.0,7.3,8.1,179.0,217.0,2.0,4.4,,,,,,,Moderate,Slightly Polluted
4042.0,DAL LAKE AT JOGILANKER,LAKE,JAMMU & KASHMIR,14.0,28.2,0.5,4.5,7.1,7.7,264.0,350.0,5.4,13.6,,,,,,,Poor,Highly Polluted
4041.0,DAL LAKE AT NAYADYAR,LAKE,JAMMU & KASHMIR,13.5,28.0,0.7,5.0,7.1,7.7,273.0,310.0,4.4,10.5,,,,,,,Poor,Highly Polluted
3254.0,DAL LAKE AT ABIKARPORA,LAKE,JAMMU & KASHMIR,11.2,25.5,3.4,7.5,7.2,7.9,166.0,2110.0,2.1,2.9,,,,,,,Good,Clean
3252.0,DAL LAKE AT CHAIRCHINARI,LAKE,JAMMU & KASHMIR,11.3,28.0,3.3,7.5,7.0,8.3,161.0,206.0,2.0,3.7,,,,,,,Moderate,Slightly Polluted
3251.0,DAL LAKE AT DALGATE,LAKE,JAMMU & KASHMIR,11.7,27.3,4.7,7.6,7.1,7.9,170.0,200.0,2.7,3.3,,,,,,,Moderate,Slightly Polluted
3259.0,DAL LAKE AT DHOBIGHAT,LAKE,JAMMU & KASHMIR,14.0,27.8,4.0,9.0,7.5,8.2,161.0,430.0,2.3,6.4,,,,,,,Poor,Moderately Polluted
3256.0,"DAL LAKE AT ENTRY POINT OF TALIBAL
NALLAH",LAKE,JAMMU & KASHMIR,13.0,26.4,6.0,9.5,7.5,8.1,101.0,237.0,1.3,3.4,,,,,,,Moderate,Slightly Polluted
3257.0,DAL LAKE AT HABAK,LAKE,JAMMU & KASHMIR,13.5,27.4,2.8,8.3,7.4,8.5,183.0,420.0,1.0,8.5,0.02,0.02,,,,,Poor,Moderately Polluted
3258.0,DAL LAKE AT HAZRATBAL,LAKE,JAMMU & KASHMIR,13.8,28.0,4.5,9.8,7.5,8.3,206.0,311.0,2.2,5.6,,,,,,,Moderate,Slightly Polluted
3262.0,"DAL LAKE AT NIGEEN, WATER INTAKE PT OF POKHRIBAL WATER TREATMENT
PLANT",LAKE,JAMMU & KASHMIR,13.5,27.0,5.8,9.2,7.7,8.5,202.0,227.0,2.0,4.0,,,,,,,Moderate,Slightly Polluted
3261.0,"DAL LAKE AT NISHAT, WATER INTAKE POINT OF NISHAT WATER TREATMENT
PLANT",LAKE,JAMMU & KASHMIR,13.0,27.6,6.4,9.8,7.9,8.2,160.0,195.0,2.0,3.8,,,,,,,Moderate,Slightly Polluted
3260.0,DAL LAKE AT SONALANK,LAKE,JAMMU & KASHMIR,13.8,26.1,6.4,9.8,7.4,8.5,142.0,268.0,1.5,2.9,,,,,,,Good,Clean
1309.0,DAL LAKE AT SRINAGAR,LAKE,JAMMU & KASHMIR,11.7,28.0,5.7,9.3,7.4,7.8,165.0,202.0,2.3,4.6,,,,,,,Moderate,Slightly Polluted
3253.0,DAL LAKE NEAR NISHAT LAM,LAKE,JAMMU & KASHMIR,12.2,27.5,4.8,8.9,7.6,8.3,188.0,267.0,2.0,6.3,,,,,,,Poor,Moderately Polluted
2739.0,"MANSAR LAKE POINT OF DISCHARGE OF WASTE WATER FROM DIFFERENT
ESTABLISHMENTS NEAR NAG TEMPLE",LAKE,JAMMU & KASHMIR,14.0,24.0,5.9,7.9,7.5,8.1,192.0,239.0,1.0,1.0,0.02,0.02,,,,,Good,Clean
2741.0,"SURINSAR LAKE POINT OF DISCHARGE OF WASTE WATER FROM DIFFERENT
ESTABLISHMENTS",LAKE,JAMMU & KASHMIR,15.0,26.0,6.1,6.5,8.1,8.6,170.0,240.0,3.4,16.4,0.04,0.04,,,,,Poor,Highly Polluted
4048.0,WULAR LAKE AT SADERKOTE,LAKE,JAMMU & KASHMIR,9.4,27.0,2.5,7.5,7.3,7.6,197.0,291.0,2.0,5.1,,,,,,,Moderate,Slightly Polluted
4049.0,WULAR LAKE AT ZALWAN,LAKE,JAMMU & KASHMIR,10.0,21.0,1.6,8.1,7.1,7.5,90.0,487.0,1.3,5.6,,,,,,,Moderate,Slightly Polluted
3266.0,"WULAR LAKE AT ENTRY PT OF ERIN
NALLAH",LAKE,JAMMU & KASHMIR,6.1,24.0,3.0,7.9,7.2,7.9,70.0,165.0,1.0,4.6,,,,,,,Moderate,Slightly Polluted
3263.0,WULAR LAKE AT NINGLI NALLAH,LAKE,JAMMU & KASHMIR,6.0,24.1,4.2,6.8,7.1,7.6,194.0,260.0,1.3,2.7,,,,,,,Good,Clean
3264.0,WULAR LAKE AT WATLAB,LAKE,JAMMU & KASHMIR,8.6,26.0,4.4,8.5,7.1,8.0,161.0,249.0,1.5,2.7,,,,,,,Good,Clean
3265.0,WULAR LAKE ATKANIBATH,LAKE,JAMMU & KASHMIR,8.5,28.4,2.4,8.7,7.1,7.7,188.0,268.0,1.8,5.7,,,,,,,Moderate,Slightly Polluted
2398.0,"DIMNA LAKE, DIMNA",LAKE,JHARKHAND,20.0,32.0,7.0,8.0,7.2,7.7,168.0,243.0,1.0,1.6,,,,,,,Good,Clean
2394.0,TOP CHANCHI LAKE,LAKE,JHARKHAND,19.5,20.0,7.4,7.6,7.5,7.5,,,2.4,2.5,,,,,,,Good,Clean
4491.0,"HOLY POND OF SHIV GANGA JARMUNDI,
DUMKA",POND,JHARKHAND,17.0,31.0,3.6,8.0,7.6,8.2,296.0,350.0,2.1,2.6,,,,,,,Good,Clean
4740.0,"LOCO TALAB ) PUMPU TALAB), AT- BARMASIA, DHANBAD",POND,JHARKHAND,20.0,23.0,2.0,4.9,7.3,7.4,,,3.9,12.8,,,,,,,Poor,Highly Polluted
4741.0,"RANIBANDH TALAB NEAR ISM, DHANBAD",POND,JHARKHAND,19.0,23.0,4.0,4.2,7.3,7.4,,,4.6,4.8,,,,,,,Moderate,Slightly Polluted
2393.0,"SHIV GANGA POND, DEOGHAR",POND,JHARKHAND,17.0,32.0,6.2,7.6,7.6,8.2,310.0,332.0,1.5,2.6,,,,,,,Good,Clean
4506.0,ABBIGERE LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,7.2,6.5,8.1,226.0,1399.0,3.0,42.0,0.7,3.0,4600.0,940000.0,35000.0,5400000.0,Poor,Highly Polluted
3612.0,AGARAM LAKE,LAKE,KARNATAKA,25.0,25.0,1.9,7.0,6.5,7.7,324.0,1268.0,4.0,22.0,1.5,5.7,3300.0,150000.0,24000.0,1600000.0,Poor,Highly Polluted
3628.0,AMRUTHAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,4.2,6.6,6.6,7.6,449.0,963.0,3.0,8.0,0.3,2.6,2300.0,1100000.0,24000.0,3500000.0,Poor,Moderately Polluted
4096.0,"ANDHRAHALLI LAKE, ANDHRAHALLI, BENGALURU",LAKE,KARNATAKA,25.0,25.0,0.3,6.2,6.3,7.2,358.0,1637.0,4.0,29.0,0.3,2.2,3400.0,700000.0,24000.0,5400000.0,Poor,Highly Polluted
3615.0,ARAKERE LAKE,LAKE,KARNATAKA,25.0,25.0,4.6,6.8,6.8,7.9,706.0,985.0,3.7,7.0,1.4,3.29,490.0,15000.0,5400.0,160000.0,Poor,Moderately Polluted
4542.0,BASAVANAPURA LAKE,LAKE,KARNATAKA,25.0,25.0,4.4,6.5,6.5,8.1,209.0,1194.0,4.0,9.0,0.7,3.2,3300.0,140000.0,24000.0,540000.0,Poor,Moderately Polluted
4515.0,BATTARAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,3.2,6.8,7.1,8.5,706.0,949.0,4.0,17.0,0.4,6.49,3300.0,150000.0,24000.0,1600000.0,Poor,Highly Polluted
3602.0,BELLANDUR LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,2.8,6.5,6.9,1035.0,1187.0,18.0,87.0,1.1,5.0,2300.0,1200000000.0,24000.0,9200000000.0,Poor,Highly Polluted
3679.0,BHUTANALA LAKE,LAKE,KARNATAKA,24.0,29.0,0.3,10.9,7.6,9.0,708.0,1528.0,1.0,38.0,0.32,6.0,920.0,1840.0,1600.0,3200.0,Poor,Highly Polluted
3649.0,BUGUDANAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,5.7,6.9,6.5,7.2,141.0,312.0,3.0,5.0,0.4,11.5,1200.0,15000.0,16000.0,160000.0,Moderate,Slightly Polluted
4507.0,CHELEKERE LAKE,LAKE,KARNATAKA,25.0,25.0,4.0,7.0,6.5,7.4,297.0,1326.0,3.0,11.0,0.6,2.3,3300.0,940000.0,24000.0,5400000.0,Poor,Highly Polluted
4095.0,"CHIKKABANVARA LAKE,
CHIKKABANWARA, BENGALURU NORTH",LAKE,KARNATAKA,25.0,25.0,1.0,7.0,6.5,7.7,225.0,1871.0,4.0,22.0,0.36,3.0,3300.0,1100000.0,24000.0,9200000.0,Poor,Highly Polluted
4537.0,CHINNAKURCHI KERE,LAKE,KARNATAKA,25.0,25.1,4.8,7.4,6.5,7.8,208.0,521.0,2.0,10.0,0.3,2.2,23.0,46000.0,24000.0,350000.0,Poor,Moderately Polluted
4520.0,CHINNAPANHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,2.1,4.8,6.5,8.5,671.0,1238.0,6.0,36.0,1.5,3.6,4000.0,79000.0,24000.0,540000.0,Poor,Highly Polluted
3584.0,DALAVAI LAKE,LAKE,KARNATAKA,21.0,26.0,0.3,3.6,7.1,8.5,725.0,1168.0,8.0,14.0,2.1,4.9,2100.0,3300.0,7000.0,12000.0,Poor,Highly Polluted
4521.0,DEVARABEESANAHALLI LAKE,LAKE,KARNATAKA,21.0,25.0,2.1,6.6,6.5,7.6,425.0,1336.0,3.0,30.0,1.1,9.4,4000.0,14000.0,24000.0,160000.0,Poor,Highly Polluted
3645.0,DEVARAYASAMUDRA LAKE,LAKE,KARNATAKA,25.0,25.0,3.4,6.6,6.1,8.0,185.0,1114.0,3.0,8.0,0.3,9.79,4000.0,120000.0,24000.0,1600000.0,Poor,Moderately Polluted
4539.0,DODDABIDARAKALLU LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,5.1,6.3,7.4,974.0,1737.0,9.0,375.0,1.2,8.0,3300.0,2300000000.0,24000.0,2400000000.0,Poor,Highly Polluted
4094.0,"GANGONDANA HALLI LAKE, BENGALURU
NORTH",LAKE,KARNATAKA,25.0,25.0,0.3,6.0,6.0,7.5,359.0,3010.0,5.0,203.0,0.7,13.0,4600.0,94000000.0,35000.0,540000000.0,Poor,Highly Polluted
4518.0,GARUDACHARPALYA LAKE,LAKE,KARNATAKA,25.0,25.0,4.0,6.2,6.5,7.6,325.0,1769.0,4.0,15.0,0.5,4.5,2300.0,94000.0,24000.0,540000.0,Poor,Highly Polluted
3613.0,GOTTIGERE LAKE,LAKE,KARNATAKA,25.0,25.0,2.0,7.1,6.4,8.4,221.0,1453.0,4.0,42.0,0.6,3.6,2300.0,46000.0,24000.0,350000.0,Poor,Highly Polluted
3654.0,GOTTIGERE LAKE,LAKE,KARNATAKA,25.0,26.0,2.1,6.8,6.1,7.1,240.0,2720.0,3.0,34.0,0.3,8.8,4000.0,120000.0,24000.0,920000.0,Poor,Highly Polluted
4535.0,GUBBALAL KERE,LAKE,KARNATAKA,25.0,25.0,4.8,6.4,6.5,7.7,247.0,371.0,3.0,11.0,0.4,0.8,1500.0,15000.0,16000.0,160000.0,Poor,Highly Polluted
3621.0,HARALAKUNTE LAKE,LAKE,KARNATAKA,25.0,25.0,1.2,5.9,6.5,8.4,812.0,1282.0,4.0,30.0,0.8,5.3,3300.0,23000.0,24000.0,240000.0,Poor,Highly Polluted
1446.0,"HEBALLA VALLEY LAKE AT D/S ROAD BRIDGE NR. MANDYA,",LAKE,KARNATAKA,22.0,29.0,5.2,5.8,7.5,8.5,386.0,655.0,3.5,4.8,1.8,6.0,240.0,790.0,2200.0,3800.0,Moderate,Slightly Polluted
3582.0,HEBBAL LAKE,LAKE,KARNATAKA,19.0,25.0,4.4,6.3,7.5,9.0,986.0,1549.0,3.5,7.4,2.3,8.1,910.0,2600.0,5800.0,7000.0,Poor,Moderately Polluted
3625.0,HEBBAL LAKE,LAKE,KARNATAKA,25.0,25.0,3.2,6.9,6.4,7.4,303.0,974.0,3.0,16.0,0.9,4.0,4000.0,480000.0,35000.0,3500000.0,Poor,Highly Polluted
4536.0,HOSAKEREHALLI LAKE,LAKE,KARNATAKA,25.0,25.1,0.3,6.0,6.5,7.0,550.0,1576.0,5.0,78.0,0.7,4.5,3300.0,700000.0,24000.0,3500000.0,Poor,Highly Polluted
3617.0,HULIMAVU LAKE,LAKE,KARNATAKA,25.0,25.0,3.1,7.2,6.9,7.9,217.0,1466.0,3.0,10.0,1.0,5.2,3300.0,17000.0,24000.0,160000.0,Poor,Moderately Polluted
3609.0,IBBALUR LAKE,LAKE,KARNATAKA,25.0,25.0,2.0,6.4,6.5,7.4,206.0,738.0,4.0,16.0,0.5,3.4,4600.0,330000.0,35000.0,2400000.0,Poor,Highly Polluted
4546.0,JAKKSANDRA LAKE,LAKE,KARNATAKA,25.0,25.0,1.0,6.3,6.5,7.4,521.0,1017.0,3.0,35.0,1.0,4.2,2300.0,63000.0,24000.0,540000.0,Poor,Highly Polluted
3627.0,JAKKUR LAKE,LAKE,KARNATAKA,25.0,25.0,2.8,6.1,6.5,8.2,447.0,1323.0,3.0,13.0,1.27,4.7,2300.0,700000.0,24000.0,16000000.0,Poor,Highly Polluted
4097.0,"KACHOHALLI LAKE, KACHOHALLI,
BENGALURU NORTH",LAKE,KARNATAKA,25.0,25.0,0.3,5.5,6.3,7.6,286.0,2280.0,6.0,124.0,0.6,19.0,3300.0,480000.0,24000.0,3500000.0,Poor,Highly Polluted
3611.0,KAIKONDANAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,7.2,6.6,7.7,629.0,1449.0,3.0,27.0,0.93,6.0,2200.0,1700000.0,24000.0,16000000.0,Poor,Highly Polluted
3616.0,KALENA AGRAHARA LAKE,LAKE,KARNATAKA,25.0,25.0,4.1,7.2,6.5,8.4,424.0,1304.0,3.0,12.0,1.0,5.3,3300.0,23000.0,24000.0,240000.0,Poor,Highly Polluted
4540.0,KAMMGONDANAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,2.3,6.8,6.5,7.5,180.0,2116.0,3.0,12.0,0.3,4.0,4900.0,130000.0,24000.0,1600000.0,Poor,Highly Polluted
3601.0,KARIHOBANAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,6.1,6.5,7.4,827.0,2860.0,3.0,80.0,1.7,7.03,4800.0,48000000.0,35000.0,350000000.0,Poor,Highly Polluted
4529.0,KASAVANAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,4.6,7.1,6.7,7.0,210.0,853.0,4.0,6.0,1.0,5.0,4600.0,46000.0,35000.0,350000.0,Moderate,Slightly Polluted
3591.0,KEMPAMBUDHI LAKE,LAKE,KARNATAKA,25.0,25.0,4.3,6.8,6.5,8.5,299.0,787.0,3.0,14.0,0.88,2.3,2300.0,140000.0,24000.0,1600000.0,Poor,Highly Polluted
3680.0,KILLA LAKE,LAKE,KARNATAKA,21.0,33.0,4.6,10.0,7.0,8.8,332.0,692.0,1.3,6.4,0.3,4.7,920.0,920.0,1600.0,1600.0,Poor,Moderately Polluted
4543.0,KODI SINGASANDRA LAKE,LAKE,KARNATAKA,25.0,25.0,2.7,6.9,6.5,8.0,488.0,1253.0,3.0,20.0,0.3,6.8,2300.0,46000.0,24000.0,350000.0,Poor,Highly Polluted
4544.0,KOTHUNURU LAKE,LAKE,KARNATAKA,25.0,25.0,3.0,6.2,6.6,7.6,369.0,1345.0,4.0,34.0,0.5,4.0,2700.0,14000.0,24000.0,160000.0,Poor,Highly Polluted
4517.0,KOWDHENAHALLI LAKE,LAKE,KARNATAKA,25.0,25.1,0.3,6.5,6.5,8.3,313.0,3370.0,5.0,54.0,0.3,8.09,2600.0,330000.0,24000.0,2400000.0,Poor,Highly Polluted
3583.0,KUKKARAHALLI LAKE,LAKE,KARNATAKA,21.0,25.0,5.0,6.8,7.1,9.0,495.0,770.0,2.7,4.4,1.0,3.1,830.0,1400.0,4600.0,6300.0,Moderate,Slightly Polluted
4516.0,KUNDALAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,3.0,6.1,6.8,7.8,725.0,1299.0,4.0,17.0,0.81,15.0,460.0,94000.0,3500.0,540000.0,Poor,Highly Polluted
3586.0,LIMBHABUDI LAKE,LAKE,KARNATAKA,20.0,26.0,4.6,6.0,7.3,8.8,564.0,850.0,3.5,5.2,1.5,3.1,780.0,1700.0,5800.0,8400.0,Moderate,Slightly Polluted
4538.0,MACHOHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,6.4,6.3,7.6,385.0,4200.0,3.0,145.0,0.6,11.0,3300.0,1200000.0,24000.0,9200000.0,Poor,Highly Polluted
3644.0,MULBHAGAL LAKE,LAKE,KARNATAKA,25.0,25.0,1.2,5.4,6.8,8.2,647.0,2009.0,4.0,78.0,1.1,6.0,3300.0,63000.0,24000.0,540000.0,Poor,Highly Polluted
4523.0,NALLURAHALLI LAKE,LAKE,KARNATAKA,24.0,25.0,3.6,6.5,6.5,6.7,374.0,820.0,3.0,10.0,1.2,3.0,3900.0,7000.0,24000.0,54000.0,Poor,Moderately Polluted
3646.0,NARASAPURA LAKE,LAKE,KARNATAKA,25.0,25.0,4.1,6.2,6.9,8.0,543.0,1021.0,3.0,10.0,0.3,7.75,3300.0,130000.0,24000.0,920000.0,Poor,Moderately Polluted
4509.0,NARASIPURA LAKE,LAKE,KARNATAKA,25.0,25.0,1.1,7.1,6.5,7.8,304.0,821.0,3.0,34.0,0.44,3.2,3400.0,7000000.0,24000.0,92000000.0,Poor,Highly Polluted
3685.0,NAVALOORU LAKE,LAKE,KARNATAKA,24.0,26.0,6.5,6.8,7.4,8.0,810.0,1070.0,3.4,3.9,0.92,1.22,26.0,52.0,109.0,165.0,Moderate,Slightly Polluted
4505.0,NELAMANGALA LAKE,LAKE,KARNATAKA,25.0,25.0,0.8,6.3,6.5,7.6,422.0,2120.0,4.0,46.0,1.22,7.6,4600.0,34000.0,35000.0,240000.0,Poor,Highly Polluted
3620.0,PARAPPANA AGRAHARA LAKE,LAKE,KARNATAKA,25.0,25.0,1.8,6.5,6.5,8.0,207.0,1297.0,5.0,38.0,0.3,7.9,2300.0,1100000.0,24000.0,9200000.0,Poor,Highly Polluted
